"survey_id","location","site_code","site_name","latitude","longitude","survey_year","taxon","survey.mean"
"812331172","Batemans","BMP-S19","North Head",-35.72235,150.27454,"2017","Ecklonia radiata",2.8
"812331173","Batemans","BMP-S19","North Head",-35.72235,150.27454,"2017","Ecklonia radiata",4.4
"812331174","Batemans","BMP-S19","North Head",-35.72235,150.27454,"2017","Ecklonia radiata",0.8
"812331181","Batemans","BMP-S20","Acron Ledge",-35.7203,150.24789,"2017","Ecklonia radiata",2
"812331182","Batemans","BMP-S20","Acron Ledge",-35.7203,150.24789,"2017","Ecklonia radiata",22.8
"812331183","Batemans","BMP-S20","Acron Ledge",-35.7203,150.24789,"2017","Ecklonia radiata",6.4
"812331184","Batemans","BMP-S20","Acron Ledge",-35.7203,150.24789,"2017","Ecklonia radiata",29.6
"812331191","Batemans","BMP-S4","Snapper Point",-35.57202,150.36938,"2017","Ecklonia radiata",0
"812331192","Batemans","BMP-S4","Snapper Point",-35.57202,150.36938,"2017","Ecklonia radiata",0
"812331193","Batemans","BMP-S4","Snapper Point",-35.57202,150.36938,"2017","Ecklonia radiata",0
"812331194","Batemans","BMP-S4","Snapper Point",-35.57202,150.36938,"2017","Ecklonia radiata",0
"812331201","Batemans","BMP-S6","Kiola Gulch",-35.60594,150.33823,"2017","Ecklonia radiata",0
"812331202","Batemans","BMP-S6","Kiola Gulch",-35.60594,150.33823,"2017","Ecklonia radiata",0
"812331203","Batemans","BMP-S6","Kiola Gulch",-35.60594,150.33823,"2017","Ecklonia radiata",0
"812331204","Batemans","BMP-S6","Kiola Gulch",-35.60594,150.33823,"2017","Ecklonia radiata",0
"812331211","Batemans","BMP-S5","Durras Mountain",-35.59893,150.34279,"2017","Ecklonia radiata",0
"812331212","Batemans","BMP-S5","Durras Mountain",-35.59893,150.34279,"2017","Ecklonia radiata",0
"812331213","Batemans","BMP-S5","Durras Mountain",-35.59893,150.34279,"2017","Ecklonia radiata",0
"812331214","Batemans","BMP-S5","Durras Mountain",-35.59893,150.34279,"2017","Ecklonia radiata",0
"812331221","Batemans","BMP-S35","Brush Island South West",-35.53292,150.41296,"2017","Ecklonia radiata",30
"812331222","Batemans","BMP-S35","Brush Island South West",-35.53292,150.41296,"2017","Ecklonia radiata",13.6
"812331223","Batemans","BMP-S35","Brush Island South West",-35.53292,150.41296,"2017","Ecklonia radiata",34
"812331224","Batemans","BMP-S35","Brush Island South West",-35.53292,150.41296,"2017","Ecklonia radiata",39.6
"812331231","Batemans","BMP-S2","Brush Island Mid South",-35.53148,150.41545,"2017","Ecklonia radiata",4
"812331232","Batemans","BMP-S2","Brush Island Mid South",-35.53148,150.41545,"2017","Ecklonia radiata",13.6
"812331233","Batemans","BMP-S2","Brush Island Mid South",-35.53148,150.41545,"2017","Ecklonia radiata",32
"812331234","Batemans","BMP-S2","Brush Island Mid South",-35.53148,150.41545,"2017","Ecklonia radiata",0.4
"812331241","Batemans","BMP-S3","Belowla Island South West",-35.55425,150.38896,"2017","Ecklonia radiata",0
"812331242","Batemans","BMP-S3","Belowla Island South West",-35.55425,150.38896,"2017","Ecklonia radiata",0
"812331243","Batemans","BMP-S3","Belowla Island South West",-35.55425,150.38896,"2017","Ecklonia radiata",0
"812331244","Batemans","BMP-S3","Belowla Island South West",-35.55425,150.38896,"2017","Ecklonia radiata",1.6
"812331251","Batemans","BMP-S10","Shark Gutter NE Tollgates",-35.75012,150.26204,"2017","Ecklonia radiata",0
"812331252","Batemans","BMP-S10","Shark Gutter NE Tollgates",-35.75012,150.26204,"2017","Ecklonia radiata",0
"812331253","Batemans","BMP-S10","Shark Gutter NE Tollgates",-35.75012,150.26204,"2017","Ecklonia radiata",0
"812331254","Batemans","BMP-S10","Shark Gutter NE Tollgates",-35.75012,150.26204,"2017","Ecklonia radiata",0
"812331261","Batemans","BMP-S18","Yellow Rock",-35.72811,150.2645,"2017","Ecklonia radiata",0
"812331262","Batemans","BMP-S18","Yellow Rock",-35.72811,150.2645,"2017","Ecklonia radiata",0
"812331263","Batemans","BMP-S18","Yellow Rock",-35.72811,150.2645,"2017","Ecklonia radiata",0
"812331264","Batemans","BMP-S18","Yellow Rock",-35.72811,150.2645,"2017","Ecklonia radiata",0
"812331271","Batemans","BMP-S23","Lilly Pilly North",-35.77133,150.23296,"2017","Ecklonia radiata",0
"812331272","Batemans","BMP-S23","Lilly Pilly North",-35.77133,150.23296,"2017","Ecklonia radiata",7.6
"812331273","Batemans","BMP-S23","Lilly Pilly North",-35.77133,150.23296,"2017","Ecklonia radiata",0
"812331274","Batemans","BMP-S23","Lilly Pilly North",-35.77133,150.23296,"2017","Ecklonia radiata",0
"812331281","Batemans","BMP-S21","Pretty Point North",-35.80019,150.2369,"2017","Ecklonia radiata",0
"812331282","Batemans","BMP-S21","Pretty Point North",-35.80019,150.2369,"2017","Ecklonia radiata",0
"812331283","Batemans","BMP-S21","Pretty Point North",-35.80019,150.2369,"2017","Ecklonia radiata",0
"812331284","Batemans","BMP-S21","Pretty Point North",-35.80019,150.2369,"2017","Ecklonia radiata",0
"812331291","Batemans","BMP-S17","Pretty Point",-35.80453,150.23347,"2017","Ecklonia radiata",0
"812331292","Batemans","BMP-S17","Pretty Point",-35.80453,150.23347,"2017","Ecklonia radiata",0
"812331293","Batemans","BMP-S17","Pretty Point",-35.80453,150.23347,"2017","Ecklonia radiata",0
"812331294","Batemans","BMP-S17","Pretty Point",-35.80453,150.23347,"2017","Ecklonia radiata",0
"812331301","Batemans","BMP-S14","West Longnose Point",-35.83457,150.20885,"2017","Ecklonia radiata",10
"812331302","Batemans","BMP-S14","West Longnose Point",-35.83457,150.20885,"2017","Ecklonia radiata",0
"812331303","Batemans","BMP-S14","West Longnose Point",-35.83457,150.20885,"2017","Ecklonia radiata",13.2
"812331304","Batemans","BMP-S14","West Longnose Point",-35.83457,150.20885,"2017","Ecklonia radiata",8
"812331311","Batemans","BMP-S16","Jimmies Island",-35.81672,150.2343,"2017","Ecklonia radiata",0
"812331312","Batemans","BMP-S16","Jimmies Island",-35.81672,150.2343,"2017","Ecklonia radiata",0
"812331313","Batemans","BMP-S16","Jimmies Island",-35.81672,150.2343,"2017","Ecklonia radiata",0
"812331314","Batemans","BMP-S16","Jimmies Island",-35.81672,150.2343,"2017","Ecklonia radiata",6.4
"812331321","Batemans","BMP-S11","Tollgates Outer Mid Bay",-35.75073,150.25915,"2017","Ecklonia radiata",0
"812331322","Batemans","BMP-S11","Tollgates Outer Mid Bay",-35.75073,150.25915,"2017","Ecklonia radiata",0
"812331323","Batemans","BMP-S11","Tollgates Outer Mid Bay",-35.75073,150.25915,"2017","Ecklonia radiata",35.6
"812331324","Batemans","BMP-S11","Tollgates Outer Mid Bay",-35.75073,150.25915,"2017","Ecklonia radiata",52.8
"812331331","Batemans","BMP-S22","Garden Point",-35.78389,150.23465,"2017","Ecklonia radiata",6
"812331332","Batemans","BMP-S22","Garden Point",-35.78389,150.23465,"2017","Ecklonia radiata",4.8
"812331333","Batemans","BMP-S22","Garden Point",-35.78389,150.23465,"2017","Ecklonia radiata",11.6
"812331334","Batemans","BMP-S22","Garden Point",-35.78389,150.23465,"2017","Ecklonia radiata",0
"812331341","Batemans","BMP-S13","Broulee North",-35.85507,150.19207,"2017","Ecklonia radiata",0
"812331342","Batemans","BMP-S13","Broulee North",-35.85507,150.19207,"2017","Ecklonia radiata",14
"812331343","Batemans","BMP-S13","Broulee North",-35.85507,150.19207,"2017","Ecklonia radiata",0
"812331344","Batemans","BMP-S13","Broulee North",-35.85507,150.19207,"2017","Ecklonia radiata",0
"812331351","Batemans","BMP-S15","Burrewarra Point",-35.83132,150.23347,"2017","Ecklonia radiata",0
"812331352","Batemans","BMP-S15","Burrewarra Point",-35.83132,150.23347,"2017","Ecklonia radiata",0
"812331353","Batemans","BMP-S15","Burrewarra Point",-35.83132,150.23347,"2017","Ecklonia radiata",16.4
"812331354","Batemans","BMP-S15","Burrewarra Point",-35.83132,150.23347,"2017","Ecklonia radiata",0
"812331361","Batemans","BMP-S37","Broulee Is South",-35.86214,150.18729,"2017","Ecklonia radiata",0
"812331362","Batemans","BMP-S37","Broulee Is South",-35.86214,150.18729,"2017","Ecklonia radiata",30.8
"812331363","Batemans","BMP-S37","Broulee Is South",-35.86214,150.18729,"2017","Ecklonia radiata",0
"812331364","Batemans","BMP-S37","Broulee Is South",-35.86214,150.18729,"2017","Ecklonia radiata",1.6
"812331371","Batemans","BMP-S12","Broulee Island",-35.86079,150.18594,"2017","Ecklonia radiata",0.8
"812331372","Batemans","BMP-S12","Broulee Island",-35.86079,150.18594,"2017","Ecklonia radiata",16.4
"812331373","Batemans","BMP-S12","Broulee Island",-35.86079,150.18594,"2017","Ecklonia radiata",31.2
"812331374","Batemans","BMP-S12","Broulee Island",-35.86079,150.18594,"2017","Ecklonia radiata",10.4
"912353797","Batemans","BMP-S9","Montague Island North",-36.24802,150.22517,"2019","Ecklonia radiata",30.4
"912353798","Batemans","BMP-S9","Montague Island North",-36.24802,150.22517,"2019","Ecklonia radiata",10.8
"912353799","Batemans","BMP-S9","Montague Island North",-36.24802,150.22517,"2019","Ecklonia radiata",22.4
"912353800","Batemans","BMP-S9","Montague Island North",-36.24802,150.22517,"2019","Ecklonia radiata",39.2
"912353801","Batemans","BMP-S30","Montague Is East",-36.2485,150.22827,"2019","Ecklonia radiata",12
"912353802","Batemans","BMP-S30","Montague Is East",-36.2485,150.22827,"2019","Ecklonia radiata",20.4
"912353803","Batemans","BMP-S30","Montague Is East",-36.2485,150.22827,"2019","Ecklonia radiata",0
"912353804","Batemans","BMP-S30","Montague Is East",-36.2485,150.22827,"2019","Ecklonia radiata",0
"912353805","Batemans","BMP-S25","Bingi Bingi Point",-36.01291,150.16603,"2019","Ecklonia radiata",7.6
"912353806","Batemans","BMP-S25","Bingi Bingi Point",-36.01291,150.16603,"2019","Ecklonia radiata",7.6
"912353809","Batemans","BMP3","Dalmeny point S of ramp off Joshs Beach",-36.16932,150.13612,"2019","Ecklonia radiata",0
"912353810","Batemans","BMP3","Dalmeny point S of ramp off Joshs Beach",-36.16932,150.13612,"2019","Ecklonia radiata",0
"912353811","Batemans","BMP3","Dalmeny point S of ramp off Joshs Beach",-36.16932,150.13612,"2019","Ecklonia radiata",15.2
"912353812","Batemans","BMP3","Dalmeny point S of ramp off Joshs Beach",-36.16932,150.13612,"2019","Ecklonia radiata",3.6
"912353813","Batemans","BMP-S8","Montague Island North West Inner",-36.24267,150.22491,"2019","Ecklonia radiata",0
"912353814","Batemans","BMP-S8","Montague Island North West Inner",-36.24267,150.22491,"2019","Ecklonia radiata",0
"912353815","Batemans","BMP-S8","Montague Island North West Inner",-36.24267,150.22491,"2019","Ecklonia radiata",20
"912353816","Batemans","BMP-S8","Montague Island North West Inner",-36.24267,150.22491,"2019","Ecklonia radiata",2
"912353817","Batemans","BMP-S7","Montague Island mid inner",-36.25163,150.22206,"2019","Ecklonia radiata",20
"912353818","Batemans","BMP-S7","Montague Island mid inner",-36.25163,150.22206,"2019","Ecklonia radiata",5.6
"912353819","Batemans","BMP-S7","Montague Island mid inner",-36.25163,150.22206,"2019","Ecklonia radiata",10
"912353820","Batemans","BMP-S7","Montague Island mid inner",-36.25163,150.22206,"2019","Ecklonia radiata",16
"912353823","Batemans","BMP-S33","Bogola North",-36.26173,150.15152,"2019","Ecklonia radiata",4
"912353824","Batemans","BMP-S33","Bogola North",-36.26173,150.15152,"2019","Ecklonia radiata",29.6
"912353825","Batemans","BMP-S31","Montague Island South West",-36.25803,150.22185,"2019","Ecklonia radiata",0
"912353826","Batemans","BMP-S31","Montague Island South West",-36.25803,150.22185,"2019","Ecklonia radiata",0
"912353827","Batemans","BMP-S31","Montague Island South West",-36.25803,150.22185,"2019","Ecklonia radiata",0
"912353828","Batemans","BMP-S31","Montague Island South West",-36.25803,150.22185,"2019","Ecklonia radiata",0
"912353829","Batemans","BMP-S30","Montague Is East",-36.2485,150.22827,"2019","Ecklonia radiata",38.8
"912353830","Batemans","BMP-S30","Montague Is East",-36.2485,150.22827,"2019","Ecklonia radiata",7.2
"912353831","Batemans","BMP-S30","Montague Is East",-36.2485,150.22827,"2019","Ecklonia radiata",2
"912353832","Batemans","BMP-S30","Montague Is East",-36.2485,150.22827,"2019","Ecklonia radiata",22.4
"912353833","Batemans","BMP5","Dalmeny point N of ramp",-36.16112,150.13343,"2019","Ecklonia radiata",4.8
"912353834","Batemans","BMP5","Dalmeny point N of ramp",-36.16112,150.13343,"2019","Ecklonia radiata",5.2
"912353835","Batemans","BMP5","Dalmeny point N of ramp",-36.16112,150.13343,"2019","Ecklonia radiata",10
"912353836","Batemans","BMP5","Dalmeny point N of ramp",-36.16112,150.13343,"2019","Ecklonia radiata",25.2
"912353837","Batemans","BMP-S24","Bingi Bingi Point Nth",-36.01152,150.16517,"2019","Ecklonia radiata",2.4
"912353838","Batemans","BMP-S24","Bingi Bingi Point Nth",-36.01152,150.16517,"2019","Ecklonia radiata",2.4
"912353839","Batemans","BMP-S24","Bingi Bingi Point Nth",-36.01152,150.16517,"2019","Ecklonia radiata",18.4
"912353840","Batemans","BMP-S24","Bingi Bingi Point Nth",-36.01152,150.16517,"2019","Ecklonia radiata",0
"912353841","Batemans","BMP13","Moruya South Head E",-35.9072,150.16286,"2019","Ecklonia radiata",24
"912353842","Batemans","BMP13","Moruya South Head E",-35.9072,150.16286,"2019","Ecklonia radiata",64.8
"912353843","Batemans","BMP13","Moruya South Head E",-35.9072,150.16286,"2019","Ecklonia radiata",51.2
"912353844","Batemans","BMP13","Moruya South Head E",-35.9072,150.16286,"2019","Ecklonia radiata",51.2
"912353845","Batemans","BMP-S26","Mullimburra Point",-35.99157,150.15918,"2019","Ecklonia radiata",6.8
"912353846","Batemans","BMP-S26","Mullimburra Point",-35.99157,150.15918,"2019","Ecklonia radiata",0
"912353847","Batemans","BMP-S26","Mullimburra Point",-35.99157,150.15918,"2019","Ecklonia radiata",0
"912353848","Batemans","BMP-S26","Mullimburra Point",-35.99157,150.15918,"2019","Ecklonia radiata",9.6
"912353849","Batemans","BMP30","M2 Heaven",-35.90916,150.16253,"2019","Ecklonia radiata",44
"912353850","Batemans","BMP30","M2 Heaven",-35.90916,150.16253,"2019","Ecklonia radiata",31.2
"912353851","Batemans","BMP30","M2 Heaven",-35.90916,150.16253,"2019","Ecklonia radiata",18.8
"912353852","Batemans","BMP30","M2 Heaven",-35.90916,150.16253,"2019","Ecklonia radiata",16
"912353853","Batemans","BMP-S38","Kiola Point",-35.56335,150.387586,"2019","Ecklonia radiata",5.6
"912353854","Batemans","BMP-S38","Kiola Point",-35.56335,150.387586,"2019","Ecklonia radiata",10
"912353855","Batemans","BMP-S38","Kiola Point",-35.56335,150.387586,"2019","Ecklonia radiata",10
"912353856","Batemans","BMP-S38","Kiola Point",-35.56335,150.387586,"2019","Ecklonia radiata",0
"912353857","Batemans","BMP-S39","Brush Island East",-35.530187,150.424206,"2019","Ecklonia radiata",0
"912353858","Batemans","BMP-S39","Brush Island East",-35.530187,150.424206,"2019","Ecklonia radiata",0
"912353859","Batemans","BMP-S39","Brush Island East",-35.530187,150.424206,"2019","Ecklonia radiata",0
"912353860","Batemans","BMP-S39","Brush Island East",-35.530187,150.424206,"2019","Ecklonia radiata",0
"912353861","Batemans","BMP14","Burrewarra Pt S",-35.83455,150.22347,"2019","Ecklonia radiata",20
"912353862","Batemans","BMP14","Burrewarra Pt S",-35.83455,150.22347,"2019","Ecklonia radiata",27.6
"912353863","Batemans","BMP14","Burrewarra Pt S",-35.83455,150.22347,"2019","Ecklonia radiata",12.8
"912353864","Batemans","BMP14","Burrewarra Pt S",-35.83455,150.22347,"2019","Ecklonia radiata",24.4
"912353865","Batemans","BMP17","Jimmies Is S",-35.81929,150.23638,"2019","Ecklonia radiata",2
"912353866","Batemans","BMP17","Jimmies Is S",-35.81929,150.23638,"2019","Ecklonia radiata",0
"912353867","Batemans","BMP17","Jimmies Is S",-35.81929,150.23638,"2019","Ecklonia radiata",0
"912353868","Batemans","BMP17","Jimmies Is S",-35.81929,150.23638,"2019","Ecklonia radiata",8.8
"912353869","Batemans","BMP-S17","Pretty Point",-35.80453,150.23347,"2019","Ecklonia radiata",12
"912353870","Batemans","BMP-S17","Pretty Point",-35.80453,150.23347,"2019","Ecklonia radiata",0
"912353871","Batemans","BMP-S17","Pretty Point",-35.80453,150.23347,"2019","Ecklonia radiata",0
"912353872","Batemans","BMP-S17","Pretty Point",-35.80453,150.23347,"2019","Ecklonia radiata",0
"812304451","Bicheno","BI-S1","South East Governor Isle",-41.87447,148.31433,"1992","Ecklonia radiata",7.6
"812304452","Bicheno","BI-S1","South East Governor Isle",-41.87447,148.31433,"1992","Ecklonia radiata",11.2
"812304453","Bicheno","BI-S1","South East Governor Isle",-41.87447,148.31433,"1992","Ecklonia radiata",8.8
"812304454","Bicheno","BI-S1","South East Governor Isle",-41.87447,148.31433,"1992","Ecklonia radiata",19.2
"812304461","Bicheno","BI-S1","South East Governor Isle",-41.87447,148.31433,"1993","Ecklonia radiata",11.6
"812304462","Bicheno","BI-S1","South East Governor Isle",-41.87447,148.31433,"1993","Ecklonia radiata",26.8
"812304463","Bicheno","BI-S1","South East Governor Isle",-41.87447,148.31433,"1993","Ecklonia radiata",23.6
"812304464","Bicheno","BI-S1","South East Governor Isle",-41.87447,148.31433,"1993","Ecklonia radiata",0
"812304471","Bicheno","BI-S1","South East Governor Isle",-41.87447,148.31433,"1993","Ecklonia radiata",8
"812304472","Bicheno","BI-S1","South East Governor Isle",-41.87447,148.31433,"1993","Ecklonia radiata",16
"812304473","Bicheno","BI-S1","South East Governor Isle",-41.87447,148.31433,"1993","Ecklonia radiata",8.4
"812304474","Bicheno","BI-S1","South East Governor Isle",-41.87447,148.31433,"1993","Ecklonia radiata",20
"812304481","Bicheno","BI-S1","South East Governor Isle",-41.87447,148.31433,"1994","Ecklonia radiata",9.2
"812304482","Bicheno","BI-S1","South East Governor Isle",-41.87447,148.31433,"1994","Ecklonia radiata",7.6
"812304483","Bicheno","BI-S1","South East Governor Isle",-41.87447,148.31433,"1994","Ecklonia radiata",8.4
"812304484","Bicheno","BI-S1","South East Governor Isle",-41.87447,148.31433,"1994","Ecklonia radiata",0
"812304491","Bicheno","BI-S1","South East Governor Isle",-41.87447,148.31433,"1992","Ecklonia radiata",4.8
"812304492","Bicheno","BI-S1","South East Governor Isle",-41.87447,148.31433,"1992","Ecklonia radiata",15.6
"812304493","Bicheno","BI-S1","South East Governor Isle",-41.87447,148.31433,"1992","Ecklonia radiata",18.4
"812304494","Bicheno","BI-S1","South East Governor Isle",-41.87447,148.31433,"1992","Ecklonia radiata",24.8
"812304501","Bicheno","BI-S1","South East Governor Isle",-41.87447,148.31433,"1993","Ecklonia radiata",32.8
